timestamp,device_id,operating_state,load_pct,temperature_c,vibration_mm_s,current_a,power_kw,energy_kwh_5min,valve_command_pct,valve_position_pct,position_error_pct,upstream_pressure_bar,downstream_pressure_bar,flow_m3_h,differential_pressure_bar,threshold_status,data_quality_flag,is_anomaly,anomaly_type,risk_level,incident_id,expected_action
2026-07-01 11:15:00,VALVE_C,running,77.5,43.27,,0.675,0.1499,0.01249,81.76,82.05,0.28,5.627,4.833,60.35,0.794,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:20:00,VALVE_C,running,79.48,43.08,,0.72,0.1717,0.01431,82.7,82.06,0.64,5.547,4.673,59.76,0.875,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:25:00,VALVE_C,running,76.17,43.83,,0.677,0.1541,0.01284,81.78,82.58,0.8,5.596,4.904,59.76,0.692,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:30:00,VALVE_C,running,75.15,43.65,,0.747,0.1721,0.01434,80.72,80.34,0.38,5.594,4.743,60.29,0.851,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:35:00,VALVE_C,running,77.51,43.98,,0.688,0.1556,0.01297,80.76,81.27,0.51,5.592,4.808,62.42,0.785,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:40:00,VALVE_C,running,77.07,43.85,,0.723,0.1723,0.01436,80.53,81.91,1.39,5.578,4.813,61.66,0.765,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:45:00,VALVE_C,running,75.76,42.79,,0.693,0.1591,0.01326,79.94,79.75,0.2,5.506,4.653,59.76,0.854,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:50:00,VALVE_C,running,80.49,45.27,,0.724,0.1582,0.01318,84.17,84.32,0.15,5.619,4.871,63.23,0.748,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 11:55:00,VALVE_C,running,81.61,44.15,,0.732,0.1625,0.01355,85.72,85.58,0.14,5.505,4.687,62.15,0.818,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:00:00,VALVE_C,running,82.2,44.39,,0.684,0.1594,0.01328,85.8,85.83,0.03,5.616,4.833,61.84,0.783,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:05:00,VALVE_C,running,74.24,43.77,,0.694,0.1571,0.01309,78.82,78.6,0.22,5.431,4.636,58.5,0.795,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:10:00,VALVE_C,running,78.3,44.08,,0.725,0.1632,0.0136,83.75,85.44,1.69,5.599,4.846,59.76,0.752,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:15:00,VALVE_C,running,80.19,44.03,,0.698,0.1578,0.01315,83.37,83.6,0.23,5.633,4.822,61.53,0.811,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:20:00,VALVE_C,running,73.75,43.56,,0.724,0.1598,0.01332,77.71,78.18,0.47,5.536,4.714,59.46,0.822,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:25:00,VALVE_C,running,77.0,43.72,,0.677,0.1617,0.01347,82.74,82.49,0.25,5.578,4.802,59.51,0.776,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:30:00,VALVE_C,running,79.12,43.75,,0.729,0.17,0.01416,83.16,82.18,0.98,5.578,4.752,60.34,0.827,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:35:00,VALVE_C,running,74.21,43.21,,0.694,0.1569,0.01307,78.72,79.05,0.34,5.551,4.666,58.3,0.885,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:40:00,VALVE_C,running,73.73,43.4,,0.666,0.1511,0.01259,79.48,79.63,0.15,5.498,4.732,57.73,0.767,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:45:00,VALVE_C,running,72.51,42.68,,0.667,0.1547,0.01289,76.59,77.38,0.79,5.407,4.563,59.18,0.844,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:50:00,VALVE_C,running,73.64,43.17,,0.666,0.1515,0.01263,78.05,77.74,0.31,5.542,4.732,58.31,0.81,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 12:55:00,VALVE_C,running,74.11,43.64,,0.701,0.163,0.01358,78.75,77.83,0.92,5.56,4.745,60.03,0.814,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:00:00,VALVE_C,running,69.46,42.01,,0.664,0.1521,0.01268,73.17,74.27,1.1,5.375,4.555,56.62,0.82,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:05:00,VALVE_C,running,74.42,43.56,,0.666,0.155,0.01292,78.25,79.4,1.16,5.55,4.741,59.05,0.808,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:10:00,VALVE_C,running,77.87,43.09,,0.685,0.1568,0.01307,81.22,81.15,0.07,5.56,4.776,61.28,0.784,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:15:00,VALVE_C,running,70.37,43.2,,0.668,0.1602,0.01335,76.09,76.25,0.16,5.561,4.747,58.67,0.814,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:20:00,VALVE_C,running,72.44,42.92,,0.687,0.1568,0.01307,75.74,74.1,1.65,5.405,4.563,58.74,0.842,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:25:00,VALVE_C,running,79.03,43.98,,0.677,0.1457,0.01214,81.85,80.9,0.95,5.586,4.766,62.42,0.821,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:30:00,VALVE_C,running,77.33,43.72,,0.675,0.1431,0.01192,82.73,83.17,0.44,5.521,4.809,61.06,0.713,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:35:00,VALVE_C,running,71.07,42.97,,0.677,0.1529,0.01274,75.23,74.47,0.76,5.511,4.643,57.98,0.868,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:40:00,VALVE_C,running,70.41,42.46,,0.685,0.1606,0.01338,75.16,75.97,0.81,5.448,4.649,58.56,0.799,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:45:00,VALVE_C,running,71.87,43.18,,0.692,0.1618,0.01348,78.4,77.54,0.86,5.644,4.778,58.97,0.866,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:50:00,VALVE_C,running,71.61,43.55,,0.674,0.1502,0.01251,75.52,75.02,0.49,5.502,4.669,57.54,0.833,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 13:55:00,VALVE_C,running,67.41,42.79,,0.664,0.1432,0.01193,73.3,71.6,1.7,5.502,4.594,55.78,0.908,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:00:00,VALVE_C,running,73.34,42.88,,0.676,0.1643,0.0137,77.82,78.29,0.47,5.491,4.684,57.21,0.808,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:05:00,VALVE_C,running,72.83,43.24,,0.714,0.1747,0.01456,78.12,78.11,0.01,5.585,4.754,58.46,0.83,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:10:00,VALVE_C,running,73.21,43.31,,0.69,0.159,0.01325,77.99,79.44,1.44,5.478,4.649,60.62,0.829,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:15:00,VALVE_C,running,78.17,44.19,,0.691,0.1625,0.01354,82.06,82.19,0.13,5.483,4.675,60.7,0.808,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:20:00,VALVE_C,running,72.11,42.92,,0.68,0.1569,0.01308,78.69,77.73,0.95,5.638,4.794,57.51,0.844,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:25:00,VALVE_C,running,72.54,43.23,,0.679,0.1589,0.01324,77.44,76.67,0.78,5.453,4.621,60.02,0.832,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:30:00,VALVE_C,running,73.78,43.55,,0.687,0.1665,0.01388,78.76,79.01,0.25,5.51,4.704,57.02,0.807,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:35:00,VALVE_C,running,74.58,43.15,,0.669,0.1476,0.0123,79.78,79.62,0.16,5.543,4.76,59.08,0.783,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:40:00,VALVE_C,running,70.76,43.32,,0.699,0.1568,0.01306,76.49,77.53,1.04,5.403,4.525,59.13,0.878,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:45:00,VALVE_C,running,75.67,43.93,,0.675,0.1566,0.01305,79.73,79.76,0.04,5.633,4.85,60.03,0.783,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:50:00,VALVE_C,running,70.05,42.94,,0.679,0.1518,0.01265,75.04,74.23,0.81,5.467,4.635,57.5,0.832,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 14:55:00,VALVE_C,running,71.18,43.25,,0.677,0.1501,0.01251,77.29,77.09,0.2,5.593,4.768,58.46,0.825,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:00:00,VALVE_C,running,72.17,42.54,,0.661,0.1579,0.01316,77.45,77.2,0.24,5.428,4.611,58.68,0.817,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:05:00,VALVE_C,running,68.32,42.85,,0.701,0.1657,0.01381,75.25,75.39,0.14,5.596,4.821,60.28,0.775,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:10:00,VALVE_C,running,72.71,43.66,,0.694,0.153,0.01275,77.62,77.69,0.08,5.471,4.728,59.74,0.743,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:15:00,VALVE_C,running,70.9,41.97,,0.68,0.1566,0.01305,75.82,75.69,0.13,5.527,4.706,56.68,0.82,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:20:00,VALVE_C,running,74.6,43.24,,0.665,0.1458,0.01215,78.29,77.94,0.35,5.432,4.601,59.67,0.831,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:25:00,VALVE_C,running,71.65,43.12,,0.679,0.1591,0.01326,77.38,78.06,0.69,5.539,4.682,57.81,0.858,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:30:00,VALVE_C,running,69.17,42.91,,0.663,0.1635,0.01362,75.45,75.92,0.47,5.475,4.591,59.99,0.884,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:35:00,VALVE_C,running,75.5,43.91,,0.667,0.1558,0.01298,79.78,79.44,0.34,5.546,4.648,57.97,0.898,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:40:00,VALVE_C,running,73.81,43.16,,0.658,0.1509,0.01258,76.59,77.12,0.54,5.64,4.837,60.31,0.803,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:45:00,VALVE_C,running,76.47,43.44,,0.726,0.1668,0.0139,80.64,80.28,0.36,5.616,4.834,59.77,0.782,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:50:00,VALVE_C,running,76.65,43.81,,0.668,0.1574,0.01312,78.32,78.39,0.08,5.697,4.84,60.42,0.857,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 15:55:00,VALVE_C,running,74.99,43.59,,0.702,0.1609,0.01341,79.76,78.88,0.88,5.624,4.805,59.8,0.819,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:00:00,VALVE_C,running,73.96,43.59,,0.713,0.1631,0.01359,79.61,79.34,0.28,5.529,4.723,59.4,0.806,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:05:00,VALVE_C,running,75.18,43.56,,0.686,0.1523,0.01269,81.35,80.95,0.4,5.603,4.787,60.77,0.816,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:10:00,VALVE_C,running,75.89,44.22,,0.69,0.1597,0.01331,78.99,79.93,0.94,5.528,4.708,59.44,0.82,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:15:00,VALVE_C,running,76.42,43.94,,0.739,0.1805,0.01504,81.09,80.74,0.35,5.696,4.895,60.1,0.801,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:20:00,VALVE_C,running,76.61,43.84,,0.753,0.1795,0.01495,81.47,80.08,1.39,5.535,4.726,61.47,0.809,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:25:00,VALVE_C,running,80.1,44.64,,0.694,0.1565,0.01304,83.68,83.66,0.02,5.64,4.869,60.84,0.771,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:30:00,VALVE_C,running,74.22,42.54,,0.678,0.1558,0.01298,80.37,81.06,0.7,5.519,4.717,60.32,0.802,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:35:00,VALVE_C,running,73.68,44.04,,0.679,0.148,0.01233,78.4,77.67,0.74,5.588,4.823,58.79,0.765,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:40:00,VALVE_C,running,77.09,44.47,,0.673,0.1526,0.01272,80.56,80.34,0.22,5.644,4.902,60.36,0.742,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:45:00,VALVE_C,running,75.54,43.89,,0.697,0.1626,0.01355,80.73,80.08,0.64,5.588,4.769,59.79,0.819,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:50:00,VALVE_C,running,77.91,44.31,,0.682,0.1503,0.01253,82.5,82.2,0.29,5.46,4.637,60.03,0.823,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 16:55:00,VALVE_C,running,77.16,44.2,,0.7,0.1656,0.0138,82.48,82.41,0.07,5.513,4.666,60.99,0.846,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:00:00,VALVE_C,running,78.52,44.29,,0.707,0.159,0.01325,82.02,81.24,0.78,5.618,4.843,59.32,0.775,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:05:00,VALVE_C,running,72.54,43.09,,0.667,0.1502,0.01252,76.26,75.63,0.64,5.612,4.796,59.51,0.816,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:10:00,VALVE_C,running,77.84,43.81,,0.689,0.1625,0.01354,81.8,82.18,0.38,5.661,4.873,61.24,0.788,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:15:00,VALVE_C,running,75.85,44.22,,0.728,0.1677,0.01397,81.8,82.96,1.16,5.591,4.802,60.03,0.789,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:20:00,VALVE_C,running,78.36,43.79,,0.7,0.1613,0.01345,81.8,81.0,0.8,5.664,4.885,61.11,0.779,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:25:00,VALVE_C,running,78.46,44.14,,0.679,0.1546,0.01289,82.37,81.98,0.39,5.512,4.686,61.83,0.826,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:30:00,VALVE_C,running,76.6,42.62,,0.696,0.1567,0.01306,80.44,79.57,0.87,5.573,4.791,60.18,0.783,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:35:00,VALVE_C,running,75.12,43.43,,0.683,0.1669,0.01391,79.02,78.41,0.61,5.522,4.69,58.9,0.832,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:40:00,VALVE_C,running,77.06,43.25,,0.674,0.1453,0.01211,81.06,81.49,0.43,5.534,4.721,60.95,0.814,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:45:00,VALVE_C,running,77.05,44.59,,0.698,0.1664,0.01387,80.42,79.21,1.22,5.72,4.906,61.11,0.814,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:50:00,VALVE_C,running,74.55,43.04,,0.668,0.1545,0.01288,79.89,79.47,0.42,5.562,4.738,59.82,0.824,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 17:55:00,VALVE_C,running,77.72,42.97,,0.702,0.1614,0.01345,81.09,81.11,0.02,5.517,4.707,60.67,0.81,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:00:00,VALVE_C,running,76.64,43.15,,0.672,0.1623,0.01353,80.93,80.72,0.21,5.775,4.94,60.57,0.835,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:05:00,VALVE_C,running,76.5,43.48,,0.687,0.1567,0.01306,80.07,80.06,0.0,5.566,4.757,61.42,0.808,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:10:00,VALVE_C,running,72.2,43.13,,0.669,0.1479,0.01233,76.89,77.4,0.51,5.513,4.697,59.16,0.817,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:15:00,VALVE_C,running,75.91,42.34,,0.673,0.16,0.01333,81.07,80.43,0.64,5.456,4.681,60.5,0.775,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:20:00,VALVE_C,running,75.95,43.7,,0.672,0.1568,0.01307,80.27,79.42,0.86,5.642,4.869,60.98,0.773,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:25:00,VALVE_C,running,73.31,42.79,,0.673,0.1464,0.0122,77.39,77.27,0.13,5.556,4.665,59.26,0.891,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:30:00,VALVE_C,running,71.39,43.29,,0.673,0.1517,0.01264,75.81,75.42,0.39,5.45,4.607,57.37,0.843,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:35:00,VALVE_C,running,71.74,43.84,,0.68,0.1654,0.01378,75.72,75.67,0.05,5.578,4.733,59.03,0.844,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:40:00,VALVE_C,running,74.02,42.21,,0.689,0.1644,0.0137,79.93,79.51,0.42,5.43,4.644,61.47,0.786,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:45:00,VALVE_C,running,71.24,43.23,,0.683,0.1573,0.01311,77.33,77.57,0.23,5.479,4.635,57.95,0.844,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:50:00,VALVE_C,running,72.62,43.08,,0.677,0.1546,0.01288,76.45,76.66,0.21,5.605,4.725,58.71,0.88,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 18:55:00,VALVE_C,running,74.11,43.75,,0.685,0.1607,0.0134,78.56,78.08,0.48,5.588,4.703,57.89,0.885,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:00:00,VALVE_C,running,66.74,41.87,,0.673,0.1499,0.01249,72.0,70.85,1.15,5.408,4.52,57.12,0.888,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:05:00,VALVE_C,running,74.76,43.9,,0.674,0.1597,0.01331,79.2,78.7,0.5,5.552,4.742,59.78,0.81,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:10:00,VALVE_C,running,74.64,43.3,,0.684,0.157,0.01309,79.26,78.15,1.11,5.525,4.724,57.92,0.801,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:15:00,VALVE_C,running,72.3,42.79,,0.667,0.1616,0.01347,76.58,76.47,0.12,5.366,4.505,55.9,0.861,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:20:00,VALVE_C,running,71.77,43.4,,0.681,0.1553,0.01294,79.13,78.59,0.54,5.476,4.675,58.4,0.801,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:25:00,VALVE_C,running,70.72,43.22,,0.663,0.1436,0.01197,76.86,76.76,0.09,5.504,4.618,59.41,0.886,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:30:00,VALVE_C,running,67.23,43.35,,0.656,0.1573,0.01311,73.6,74.72,1.12,5.536,4.701,57.05,0.835,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:35:00,VALVE_C,running,66.56,42.04,,0.638,0.1453,0.01211,71.32,71.31,0.02,5.408,4.558,56.79,0.85,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:40:00,VALVE_C,running,66.84,42.28,,0.665,0.1455,0.01212,71.07,71.06,0.0,5.371,4.532,55.97,0.839,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:45:00,VALVE_C,running,69.57,42.91,,0.658,0.1531,0.01276,74.98,75.74,0.76,5.508,4.663,57.89,0.845,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:50:00,VALVE_C,running,65.29,42.38,,0.65,0.1502,0.01252,71.28,71.97,0.69,5.321,4.44,55.54,0.881,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 19:55:00,VALVE_C,running,66.8,42.23,,0.658,0.1535,0.01279,73.9,73.7,0.2,5.377,4.479,56.57,0.898,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:00:00,VALVE_C,running,67.63,43.22,,0.729,0.1674,0.01395,73.45,74.04,0.59,5.488,4.697,54.01,0.791,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:05:00,VALVE_C,running,68.88,42.37,,0.681,0.1643,0.01369,74.85,73.68,1.17,5.471,4.606,56.9,0.864,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:10:00,VALVE_C,running,70.12,42.47,,0.76,0.1702,0.01418,74.98,75.09,0.11,5.409,4.54,56.91,0.87,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:15:00,VALVE_C,running,63.34,41.84,,0.656,0.1464,0.0122,69.49,69.21,0.28,5.458,4.517,55.46,0.941,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:20:00,VALVE_C,running,65.35,42.09,,0.644,0.1533,0.01277,71.72,72.15,0.43,5.43,4.593,55.78,0.837,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:25:00,VALVE_C,running,65.14,42.67,,0.67,0.1598,0.01331,71.99,71.55,0.44,5.452,4.547,57.48,0.906,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:30:00,VALVE_C,running,61.77,41.94,,0.633,0.152,0.01266,68.9,69.36,0.47,5.469,4.601,54.09,0.868,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:35:00,VALVE_C,running,63.89,41.86,,0.661,0.1524,0.0127,71.19,71.6,0.41,5.222,4.281,55.41,0.941,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:40:00,VALVE_C,running,62.21,41.56,,0.654,0.1529,0.01275,68.81,68.64,0.17,5.281,4.408,54.4,0.874,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:45:00,VALVE_C,running,66.16,41.96,,0.658,0.1488,0.0124,73.5,73.61,0.1,5.476,4.593,54.59,0.883,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:50:00,VALVE_C,running,58.08,42.67,,0.662,0.1515,0.01262,66.63,68.3,1.67,5.259,4.359,54.76,0.901,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 20:55:00,VALVE_C,running,62.62,42.36,,0.702,0.1539,0.01283,70.19,68.62,1.57,5.464,4.543,56.05,0.92,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:00:00,VALVE_C,running,55.14,40.95,,0.634,0.1525,0.01271,62.62,62.62,0.01,5.447,4.49,54.63,0.957,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:05:00,VALVE_C,running,56.79,41.23,,0.654,0.1518,0.01265,63.88,63.53,0.34,5.3,4.372,50.72,0.928,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:10:00,VALVE_C,running,56.05,41.91,,0.68,0.1543,0.01286,63.62,63.86,0.23,5.218,4.297,51.0,0.921,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:15:00,VALVE_C,running,56.06,41.2,,0.658,0.1426,0.01188,63.95,64.34,0.39,5.228,4.275,52.69,0.953,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:20:00,VALVE_C,running,60.22,41.78,,0.63,0.1468,0.01224,67.8,67.71,0.09,5.379,4.471,54.37,0.908,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:25:00,VALVE_C,running,57.92,40.69,,0.618,0.141,0.01175,64.94,64.5,0.43,5.373,4.417,53.7,0.956,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:30:00,VALVE_C,running,60.5,41.97,,0.641,0.1454,0.01211,66.86,66.76,0.1,5.441,4.523,51.51,0.918,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:35:00,VALVE_C,running,59.53,42.12,,0.634,0.1534,0.01278,67.4,66.41,0.99,5.347,4.436,53.77,0.911,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:40:00,VALVE_C,running,54.21,41.17,,0.608,0.1411,0.01176,61.76,61.51,0.25,5.249,4.251,50.43,0.998,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:45:00,VALVE_C,running,51.19,41.55,,0.632,0.1483,0.01236,59.43,60.78,1.35,5.015,4.04,50.58,0.975,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:50:00,VALVE_C,running,52.56,40.72,,0.618,0.1493,0.01244,61.33,61.28,0.05,5.175,4.212,50.8,0.963,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 21:55:00,VALVE_C,running,59.19,41.82,,0.627,0.1484,0.01237,66.34,66.83,0.49,5.323,4.392,52.51,0.931,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 22:00:00,VALVE_C,running,57.4,40.87,,0.618,0.1486,0.01238,63.04,61.98,1.07,5.19,4.188,51.73,1.003,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 22:05:00,VALVE_C,running,60.09,42.0,,0.642,0.1385,0.01154,67.41,68.05,0.65,5.399,4.497,54.07,0.902,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 22:10:00,VALVE_C,running,54.68,42.18,,0.651,0.1444,0.01203,63.91,63.87,0.04,5.222,4.233,50.99,0.989,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 22:15:00,VALVE_C,running,52.78,41.87,,0.61,0.14,0.01167,60.66,60.46,0.21,5.092,4.159,49.93,0.932,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 22:20:00,VALVE_C,running,57.94,40.85,,0.628,0.1436,0.01197,64.66,64.64,0.02,5.239,4.316,52.14,0.923,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 22:25:00,VALVE_C,running,52.97,41.47,,0.652,0.1529,0.01274,60.85,61.18,0.33,5.281,4.358,49.66,0.923,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 22:30:00,VALVE_C,running,52.65,41.24,,0.619,0.1375,0.01146,62.12,61.5,0.62,5.222,4.234,49.19,0.988,normal,ok,False,none,normal,,Rutin izlemeye devam et.
2026-07-01 22:35:00,VALVE_C,running,52.49,40.97,,0.607,0.1362,0.01135,61.08,60.09,0.99,5.175,4.17,50.09,1.004,normal,ok,False,none,normal,,Rutin izlemeye devam et.
